id,fy_year,Taxable_Income_percentile,avg_tax_rate,avg_tax_bill,total_tax_bn,min_income,max_income,avg_income,facet,Financial year ending
Baseline,2018-19,82,0.254,23237.5886498516,3.398,90121,92587,91340.449925816,Baseline,2019
Baseline,2018-19,83,0.258,24223.5098257323,3.543,92588,95162,93865.2080088988,Baseline,2019
Baseline,2018-19,84,0.262,25264.4399109792,3.694,95162,97885,96522.7700296736,Baseline,2019
Baseline,2018-19,85,0.265,26333.2562106044,3.852,97886,100790,99289.5635891731,Baseline,2019
Baseline,2018-19,86,0.269,27541.7637240356,4.027,100791,103948,102361.96995549,Baseline,2019
Baseline,2018-19,87,0.273,28835.6090504451,4.216,103951,107502,105687.725519288,Baseline,2019
Baseline,2018-19,88,0.277,30273.0452354468,4.428,107504,111301,109369.695216908,Baseline,2019
Baseline,2018-19,89,0.281,31840.509272997,4.655,111302,115621,113395.809718101,Baseline,2019
Baseline,2018-19,90,0.285,33674.8175750834,4.926,115622,120649,118094.816462736,Baseline,2019
Baseline,2018-19,91,0.29,35780.5011127596,5.232,120650,126390,123502.768545994,Baseline,2019
Baseline,2018-19,92,0.294,38172.1646884273,5.581,126390,133056,129639.242210683,Baseline,2019
Baseline,2018-19,93,0.3,41023.6948461253,6,133059,141037,136956.157211717,Baseline,2019
Baseline,2018-19,94,0.305,44440.0285608309,6.498,141038,150854,145719.045252226,Baseline,2019
Baseline,2018-19,95,0.311,48763.2217278458,7.132,150854,163380,156781.227289581,Baseline,2019
Baseline,2018-19,96,0.317,54262.5081602374,7.934,163380,179332,170893.913204748,Baseline,2019
Baseline,2018-19,97,0.328,62228.3538575668,9.099,179334,200613,189418.886498516,Baseline,2019
Baseline,2018-19,98,0.346,74678.5072302559,10.923,200618,234509,215915.556544309,Baseline,2019
Baseline,2018-19,99,0.372,103818.370919881,15.18,234540,333497,277934.53264095,Baseline,2019
Baseline,2018-19,100,0.412,264137.567507418,38.62,333499,4129364,619120.342359051,Baseline,2019
Baseline,2019-20,1,0,0,0,0,0,0,Baseline,2020
Baseline,2019-20,2,0,0,0,0,135,22.3779673590504,Baseline,2020
Baseline,2019-20,3,0,0,0,135,618,394.701890989989,Baseline,2020
Baseline,2019-20,4,0,0,0,618,1506,1030.3987388724,Baseline,2020
Baseline,2019-20,5,0,0,0,1506,2695,2079.27744807122,Baseline,2020
Baseline,2019-20,6,0,0,0,2695,4045,3366.98257322951,Baseline,2020
Baseline,2019-20,7,0,0,0,4045,5481,4760.13464391691,Baseline,2020
Baseline,2019-20,8,0,0,0,5482,6851,6166.25806451613,Baseline,2020
Baseline,2019-20,9,0,0,0,6851,8269,7556.40207715134,Baseline,2020
Baseline,2019-20,10,0,0,0,8269,9652,8958.69732937686,Baseline,2020
Baseline,2019-20,11,0,0,0,9653,10923,10291.9792361884,Baseline,2020
Baseline,2019-20,12,0,0,0,10924,12078,11502.6135014837,Baseline,2020
Baseline,2019-20,13,0,0,0,12079,13217,12651.844642195,Baseline,2020
Baseline,2019-20,14,0,0,0,13217,14301,13752.2017804154,Baseline,2020
Baseline,2019-20,15,0,0,0,14301,15339,14825.6695103858,Baseline,2020
Baseline,2019-20,16,0,0,0,15339,16378,15863.3585465332,Baseline,2020
Baseline,2019-20,17,0,0,0,16379,17343,16863.5304154303,Baseline,2020
Baseline,2019-20,18,0,0,0,17344,18276,17804.5928809789,Baseline,2020
Baseline,2019-20,19,0,0,0,18277,19164,18723.0522997033,Baseline,2020
Baseline,2019-20,20,0,0,0,19164,20022,19601.0333827893,Baseline,2020
Baseline,2019-20,21,0,8.71301446051168,0.001,20022,20834,20433.1605487579,Baseline,2020
Baseline,2019-20,22,0.005,109.498887240356,0.016,20834,21616,21224.4065281899,Baseline,2020
Baseline,2019-20,23,0.011,238.964391691395,0.035,21617,22447,22033.3115727003,Baseline,2020
Baseline,2019-20,24,0.018,411.959955506118,0.061,22448,23294,22873.7575083426,Baseline,2020
Baseline,2019-20,25,0.026,611.408753709199,0.091,23294,24074,23691.4054154303,Baseline,2020
Baseline,2019-20,26,0.033,819.710789766407,0.122,24075,24883,24471.5906562848,Baseline,2020
Baseline,2019-20,27,0.04,1006.20623145401,0.149,24883,25723,25300.8060089021,Baseline,2020
Baseline,2019-20,28,0.047,1238.21772997033,0.184,25723,26634,26177.6910237389,Baseline,2020
Baseline,2019-20,29,0.055,1480.49870226177,0.22,26634,27545,27092.6566555432,Baseline,2020
Baseline,2019-20,30,0.06,1682.52114243323,0.25,27545,28467,28006.0233679525,Baseline,2020
Baseline,2019-20,31,0.064,1849.85910270671,0.275,28467,29393,28932.2380422692,Baseline,2020
Baseline,2019-20,32,0.068,2028.4384272997,0.301,29393,30334,29870.568620178,Baseline,2020
Baseline,2019-20,33,0.073,2236.74146884273,0.332,30335,31315,30820.2948813056,Baseline,2020
Baseline,2019-20,34,0.075,2398.2673340749,0.356,31315,32319,31818.6863181313,Baseline,2020
Baseline,2019-20,35,0.079,2606.43026706231,0.387,32320,33265,32785.0114985163,Baseline,2020
Baseline,2019-20,36,0.083,2817.33741193919,0.418,33266,34236,33751.3652206155,Baseline,2020
Baseline,2019-20,37,0.088,3039.9324925816,0.451,34236,35165,34700.8026706232,Baseline,2020
Baseline,2019-20,38,0.092,3283.1824925816,0.487,35165,36108,35630.9176557863,Baseline,2020
Baseline,2019-20,39,0.097,3539.13978494624,0.525,36109,37067,36592.3374119392,Baseline,2020
Baseline,2019-20,40,0.102,3823.27077151335,0.567,37068,38027,37547.3660979229,Baseline,2020
Baseline,2019-20,41,0.109,4192.74221068249,0.622,38027,38946,38486.4306379822,Baseline,2020
Baseline,2019-20,42,0.116,4561.65368928439,0.677,38947,39876,39418.0630329996,Baseline,2020
Baseline,2019-20,43,0.121,4892.21772997033,0.726,39876,40803,40338.9877596439,Baseline,2020
Baseline,2019-20,44,0.128,5264.20096403411,0.782,40804,41747,41273.4801631442,Baseline,2020
Baseline,2019-20,45,0.133,5623.55786350148,0.835,41747,42675,42214.696958457,Baseline,2020
Baseline,2019-20,46,0.139,5979.85793768546,0.887,42675,43566,43123.0025964392,Baseline,2020
Baseline,2019-20,47,0.144,6326.40637745643,0.939,43566,44528,44046.0111234705,Baseline,2020
Baseline,2019-20,48,0.149,6694.62685459941,0.994,44529,45508,45028.6962166172,Baseline,2020
Baseline,2019-20,49,0.153,7035.97182054134,1.045,45508,46430,45963.4067482388,Baseline,2020
Baseline,2019-20,50,0.157,7383.23590504451,1.096,46430,47377,46903.8490356083,Baseline,2020
Baseline,2019-20,51,0.162,7744.78560830861,1.149,47377,48345,47864.9239614243,Baseline,2020
Baseline,2019-20,52,0.166,8107.01742677049,1.204,48345,49357,48855.2662217279,Baseline,2020
Baseline,2019-20,53,0.17,8476.93286350149,1.258,49357,50365,49856.3238130564,Baseline,2020
Baseline,2019-20,54,0.174,8846.11939191695,1.313,50365,51393,50882.7923618836,Baseline,2020
Baseline,2019-20,55,0.178,9230.90689910979,1.37,51394,52488,51952.4569732938,Baseline,2020
Baseline,2019-20,56,0.181,9611.69621661721,1.426,52488,53533,53010.1198071217,Baseline,2020
Baseline,2019-20,57,0.185,9984.56284760845,1.482,53533,54588,54054.8416759362,Baseline,2020
Baseline,2019-20,58,0.188,10380.0233679525,1.54,54588,55713,55147.1324183976,Baseline,2020
Baseline,2019-20,59,0.192,10792.5302187616,1.602,55713,56869,56291.034853541,Baseline,2020
Baseline,2019-20,60,0.195,11215.0793768546,1.664,56869,58069,57478.0378338279,Baseline,2020
Baseline,2019-20,61,0.198,11649.5089020772,1.729,58070,59290,58688.7715133531,Baseline,2020
Baseline,2019-20,62,0.202,12093.7641824249,1.795,59291,60530,59905.7749351131,Baseline,2020
Baseline,2019-20,63,0.205,12548.4098664688,1.862,60531,61832,61179.5934718101,Baseline,2020
Baseline,2019-20,64,0.208,13012.0901335312,1.931,61832,63123,62464.8401335312,Baseline,2020
Baseline,2019-20,65,0.211,13484.4082313682,2.002,63123,64426,63786.2454579162,Baseline,2020
Baseline,2019-20,66,0.214,13970.0144658754,2.073,64427,65873,65135.0018545994,Baseline,2020
Baseline,2019-20,67,0.218,14490.2614015573,2.151,65874,67287,66578.5617352614,Baseline,2020
Baseline,2019-20,68,0.221,15002.3123145401,2.226,67288,68776,68034.4803412463,Baseline,2020
Baseline,2019-20,69,0.223,15509.8152818991,2.302,68777,70279,69509.4666172107,Baseline,2020
Baseline,2019-20,70,0.226,16027.7660363367,2.379,70279,71776,71022.8479792362,Baseline,2020
Baseline,2019-20,71,0.228,16562.3957715134,2.458,71776,73408,72575.6290801187,Baseline,2020
Baseline,2019-20,72,0.231,17143.7007786429,2.545,73409,75073,74254.4794215795,Baseline,2020
Baseline,2019-20,73,0.233,17712.3349406528,2.629,75073,76727,75885.6027448071,Baseline,2020
Baseline,2019-20,74,0.236,18305.9428783383,2.717,76728,78518,77625.6932492582,Baseline,2020
Baseline,2019-20,75,0.238,18932.6814979607,2.811,78519,80375,79434.8928439006,Baseline,2020
Baseline,2019-20,76,0.241,19570.2503709199,2.904,80376,82200,81282.0422848665,Baseline,2020
Baseline,2019-20,77,0.243,20215.1920652577,3.001,82200,84144,83147.5684093437,Baseline,2020
Baseline,2019-20,78,0.246,20911.9569732938,3.103,84145,86211,85162.4951780416,Baseline,2020
Baseline,2019-20,79,0.248,21677.7117952522,3.217,86215,88426,87329.1350148368,Baseline,2020
Baseline,2019-20,80,0.252,22527.8468668891,3.345,88428,90607,89522.4827586207,Baseline,2020
Baseline,2019-20,81,0.255,23392.5248516321,3.472,90608,92893,91729.7084569733,Baseline,2020
Baseline,2019-20,82,0.258,24340.3256676558,3.612,92894,95450,94165.1101632048,Baseline,2020
Baseline,2019-20,83,0.262,25363.1216166111,3.765,95451,98138,96783.8587319244,Baseline,2020
Baseline,2019-20,84,0.266,26440.7184718101,3.924,98141,100948,99554.7752225519,Baseline,2020
Baseline,2019-20,85,0.269,27563.3756025213,4.092,100951,104005,102417.543937709,Baseline,2020
Baseline,2019-20,86,0.273,28812.5760385757,4.276,104005,107304,105634.394658754,Baseline,2020
Baseline,2019-20,87,0.277,30168.5259643917,4.477,107306,110983,109100.3134273,Baseline,2020
Baseline,2019-20,88,0.28,31650.3722654802,4.699,110984,114902,112907.350760104,Baseline,2020
Baseline,2019-20,89,0.284,33283.3241839763,4.939,114903,119390,117080.96810089,Baseline,2020
Baseline,2019-20,90,0.288,35183.2743789396,5.223,119394,124556,121964.250648869,Baseline,2020
Baseline,2019-20,91,0.293,37358.2952522255,5.544,124557,130602,127547.142433234,Baseline,2020
Baseline,2019-20,92,0.297,39833.6012611276,5.912,130602,137430,133898.887240356,Baseline,2020
Baseline,2019-20,93,0.302,42773.4560622914,6.35,137431,145663,141435.463848721,Baseline,2020
Baseline,2019-20,94,0.308,46321.3212166172,6.874,145663,155939,150539.691765579,Baseline,2020
Baseline,2019-20,95,0.314,50798.0604375232,7.542,155942,168722,161999.75231739,Baseline,2020
Baseline,2019-20,96,0.32,56541.740727003,8.391,168726,185200,176589.739985163,Baseline,2020
Baseline,2019-20,97,0.333,65192.5890207715,9.675,185205,207303,195719.201409496,Baseline,2020
Baseline,2019-20,98,0.35,78022.4189840564,11.583,207334,241464,223028.0693363,Baseline,2020
Baseline,2019-20,99,0.375,107504.652448071,15.954,241487,345101,285772.053041543,Baseline,2020
Baseline,2019-20,100,0.414,272431.393545994,40.43,345112,4225923,636762.884643917,Baseline,2020
Baseline,2020-21,1,0,0,0,0,0,0,Baseline,2021
Baseline,2020-21,2,0,0,0,0,153,27.6646884272997,Baseline,2021
Baseline,2020-21,3,0,0,0,153,662,423.159065628476,Baseline,2021
Baseline,2020-21,4,0,0,0,662,1596,1097.10571216617,Baseline,2021
Baseline,2020-21,5,0,0,0,1597,2837,2199.38798219585,Baseline,2021
Baseline,2020-21,6,0,0,0,2838,4215,3520.36559139785,Baseline,2021
Baseline,2020-21,7,0,0,0,4216,5680,4948.68026706232,Baseline,2021
Baseline,2020-21,8,0,0,0,5680,7093,6392.30923248053,Baseline,2021
Baseline,2020-21,9,0,0,0,7094,8507,7797.99777448071,Baseline,2021
Baseline,2020-21,10,0,0,0,8509,9940,9233.39465875371,Baseline,2021
Baseline,2020-21,11,0,0,0,9940,11223,10597.7853170189,Baseline,2021
Baseline,2020-21,12,0,0,0,11223,12411,11822.9795994065,Baseline,2021
Baseline,2020-21,13,0,0,0,12412,13546,12989.1041898406,Baseline,2021
Baseline,2020-21,14,0,0,0,13546,14679,14120.9310089021,Baseline,2021
Baseline,2020-21,15,0,0,0,14680,15735,15202.2340504451,Baseline,2021
Baseline,2020-21,16,0,0,0,15735,16791,16276.8279569892,Baseline,2021
Baseline,2020-21,17,0,0,0,16791,17777,17302.8508902077,Baseline,2021
Baseline,2020-21,18,0,0,0,17777,18727,18253.9822024472,Baseline,2021
Baseline,2020-21,19,0,0,0,18727,19669,19209.721810089,Baseline,2021
Baseline,2020-21,20,0,0.00222551928783383,0,19669,20549,20112.8534866469,Baseline,2021
Baseline,2020-21,21,0.003,69.3885799035966,0.01,20549,21407,20983.2884686689,Baseline,2021
Baseline,2020-21,22,0.009,206.400964391691,0.031,21408,22238,21823.2919139466,Baseline,2021
Baseline,2020-21,23,0.015,342.612388724036,0.052,22238,23091,22665.0100148368,Baseline,2021
Baseline,2020-21,24,0.022,528.503522432332,0.08,23091,23945,23514.6848350019,Baseline,2021
Baseline,2020-21,25,0.031,749.249629080119,0.113,23946,24806,24378.449925816,Baseline,2021
Baseline,2020-21,26,0.038,957.878754171301,0.144,24807,25616,25210.8735632184,Baseline,2021
Baseline,2020-21,27,0.045,1176.68916913947,0.177,25616,26477,26052.1802670623,Baseline,2021
Baseline,2020-21,28,0.052,1393.03672106825,0.21,26477,27419,26947.7418397626,Baseline,2021
Baseline,2020-21,29,0.059,1638.41082684464,0.247,27419,28345,27886.8060808306,Baseline,2021
Baseline,2020-21,30,0.064,1844.56973293769,0.278,28346,29290,28826.1101632048,Baseline,2021
Baseline,2020-21,31,0.067,2003.82721542455,0.302,29290,30255,29778.9054505006,Baseline,2021
Baseline,2020-21,32,0.072,2208.06305637982,0.333,30256,31223,30740.3353115727,Baseline,2021
Baseline,2020-21,33,0.076,2406.91951038576,0.363,31224,32234,31730.3839020772,Baseline,2021
Baseline,2020-21,34,0.079,2584.60511679644,0.389,32234,33256,32742.446051168,Baseline,2021
Baseline,2020-21,35,0.083,2807.03820474777,0.423,33256,34240,33745.953264095,Baseline,2021
Baseline,2020-21,36,0.087,3004.86948461253,0.453,34240,35191,34711.346681498,Baseline,2021
Baseline,2020-21,37,0.092,3288.79784866469,0.495,35191,36183,35693.6008902077,Baseline,2021
Baseline,2020-21,38,0.097,3541.09792284867,0.533,36183,37153,36668.7566765579,Baseline,2021
Baseline,2020-21,39,0.103,3876.50537634409,0.584,37153,38143,37656.6332962551,Baseline,2021
Baseline,2020-21,40,0.11,4248.44807121662,0.64,38144,39139,38642.4465875371,Baseline,2021
Baseline,2020-21,41,0.117,4619.82084569733,0.696,39140,40095,39625.4677299703,Baseline,2021
Baseline,2020-21,42,0.123,4988.36484983315,0.752,40095,41050,40577.4809047089,Baseline,2021
Baseline,2020-21,43,0.129,5339.36387240356,0.804,41050,41998,41519.2240356083,Baseline,2021
Baseline,2020-21,44,0.135,5720.439747868,0.862,41998,42986,42492.2068965517,Baseline,2021
Baseline,2020-21,45,0.14,6092.35497032641,0.918,42986,43939,43469.9740356083,Baseline,2021
Baseline,2020-21,46,0.145,6460.50741839763,0.973,43939,44872,44409.4198813056,Baseline,2021
Baseline,2020-21,47,0.15,6814.42306266222,1.027,44872,45855,45359.1523915462,Baseline,2021
Baseline,2020-21,48,0.155,7186.76075667656,1.083,45855,46858,46362.5816023739,Baseline,2021
Baseline,2020-21,49,0.159,7543.33110863923,1.137,46859,47822,47335.2918057101,Baseline,2021
Baseline,2020-21,50,0.164,7902.92841246291,1.19,47822,48791,48308.2440652819,Baseline,2021
Baseline,2020-21,51,0.168,8269.43991097923,1.246,48791,49794,49291.5040801187,Baseline,2021
Baseline,2020-21,52,0.172,8645.90693362996,1.303,49795,50838,50321.2369299221,Baseline,2021
Baseline,2020-21,53,0.176,9012.03412462908,1.357,50839,51870,51348.3011869436,Baseline,2021
Baseline,2020-21,54,0.179,9393.65999258435,1.416,51871,52934,52406.60252132,Baseline,2021
Baseline,2020-21,55,0.183,9786.86201780416,1.474,52935,54067,53507.053041543,Baseline,2021
Baseline,2020-21,56,0.187,10185.9706973294,1.534,54068,55141,54610.2069732938,Baseline,2021
Baseline,2020-21,57,0.19,10575.703003337,1.594,55141,56250,55688.013718947,Baseline,2021
Baseline,2020-21,58,0.193,10983.3345697329,1.654,56250,57391,56824.3579376855,Baseline,2021
Baseline,2020-21,59,0.197,11399.9013718947,1.718,57392,58601,57990.5713756025,Baseline,2021
Baseline,2020-21,60,0.2,11841.6045994065,1.784,58602,59838,59218.4591988131,Baseline,2021
Baseline,2020-21,61,0.203,12299.2299703264,1.853,59839,61118,60480.0129821959,Baseline,2021
Baseline,2020-21,62,0.207,12756.3140526511,1.922,61118,62396,61755.5161290323,Baseline,2021
Baseline,2020-21,63,0.21,13227.5163204748,1.992,62397,63740,63068.1131305638,Baseline,2021
Baseline,2020-21,64,0.213,13706.912462908,2.065,63740,65076,64393.290801187,Baseline,2021
Baseline,2020-21,65,0.216,14197.4056358917,2.139,65076,66442,65767.9047089359,Baseline,2021
Baseline,2020-21,66,0.219,14693.4540059347,2.213,66443,67905,67155.7258902077,Baseline,2021
Baseline,2020-21,67,0.222,15223.50315165,2.294,67905,69411,68673.1857619577,Baseline,2021
Baseline,2020-21,68,0.224,15733.8408753709,2.37,69411,70944,70176.8197329377,Baseline,2021
Baseline,2020-21,69,0.227,16266.2767062315,2.45,70944,72515,71710.7481454006,Baseline,2021
Baseline,2020-21,70,0.229,16811.2532443456,2.533,72515,74056,73284.3589173155,Baseline,2021
Baseline,2020-21,71,0.232,17359.5586053413,2.615,74056,75756,74876.2666913947,Baseline,2021
Baseline,2020-21,72,0.234,17968.4593993326,2.708,75756,77499,76637.0815721172,Baseline,2021
Baseline,2020-21,73,0.237,18553.3991097923,2.795,77500,79197,78331.4024480712,Baseline,2021
Baseline,2020-21,74,0.239,19173.7614985163,2.888,79200,81065,80132.6190652819,Baseline,2021
Baseline,2020-21,75,0.242,19829.6685205784,2.988,81065,83015,82031.9436410827,Baseline,2021
Baseline,2020-21,76,0.244,20495.578264095,3.087,83016,84920,83962.190652819,Baseline,2021
Baseline,2020-21,77,0.246,21174.3185020393,3.191,84921,86937,85919.5268817205,Baseline,2021
Baseline,2020-21,78,0.249,21932.7043768546,3.304,86938,89081,87997.6038575668,Baseline,2021
Baseline,2020-21,79,0.253,22812.0252225519,3.436,89085,91380,90242.2258902077,Baseline,2021
Baseline,2020-21,80,0.256,23697.9265850946,3.571,91381,93647,92515.5183537264,Baseline,2021
Baseline,2020-21,81,0.259,24591.7685459941,3.704,93647,96030,94809.475148368,Baseline,2021
Baseline,2020-21,82,0.263,25583.9914688427,3.854,96032,98686,97354.6839762611,Baseline,2021
Baseline,2020-21,83,0.266,26654.8639228773,4.017,98689,101520,100095.297738228,Baseline,2021
Baseline,2020-21,84,0.27,27778.7069732938,4.184,101521,104439,102971.903560831,Baseline,2021
Baseline,2020-21,85,0.273,28950.9740452354,4.363,104440,107607,105985.718205413,Baseline,2021
Baseline,2020-21,86,0.277,30252.6669139466,4.557,107607,111081,109314.732566766,Baseline,2021
Baseline,2020-21,87,0.28,31677.0433976261,4.772,111084,114926,112979.091617211,Baseline,2021
Baseline,2020-21,88,0.284,33223.0912124583,5.006,114926,119026,116938.64664442,Baseline,2021
Baseline,2020-21,89,0.288,34924.5389465875,5.261,119027,123701,121291.618323442,Baseline,2021
Baseline,2020-21,90,0.292,36896.843529848,5.56,123702,129092,126351.454579162,Baseline,2021
Baseline,2020-21,91,0.296,39152.3212166172,5.898,129101,135290,132143.34532641,Baseline,2021
